Country Name, Country Code, p1990, p1991, p1992, p1993, p1994, p1995, p1996, p1997, p1998, p1999, p2000, p2001, p2002, p2003, p2004, p2005, p2006, p2007, p2008, p2009, p2010, p2011, p2012, p2013, p2014, g1990, g1991, g1992, g1993, g1994, g1995, g1996, g1997, g1998, g1999, g2000, g2001, g2002, g2003, g2004, g2005, g2006, g2007, g2008, g2009, g2010, g2011, g2012, g2013, g2014, ghg1990, ghg1991,ghg1992,ghg1993,ghg1994,ghg1995,ghg1996,ghg1997,ghg1998,ghg1999,ghg2000,ghg2001,ghg2002,ghg2003,ghg2004,ghg2005,ghg2006,ghg2007,ghg2008,ghg2009,ghg2010,ghg2011,ghg2012,ghg2013,ghg2014 
Romania,ROU,23201835,23001155,22794284,22763280,22730211,22684270,22619004,22553978,22507344,22472040,22442971,22131970,21730496,21574326,21451748,21319685,21193760,20882982,20537875,20367487,20246871,20147528,20058035,19983693,19908979,5272,4788,4508,4692,4988,5421,5738,5564,5544,5596,5849,6521,7162,7552,8982,9602,11545,13687,16782,16635,16966,17908,18932,19797,20623,237.671,201.102,181.7411,169.414,164.9529,167.8534,170.0662,158.7388,143.1133,127.2462,129.2019,133.7962,132.1548,138.3477,135.8128,134.7795,137.6756,135.4848,135.0395,119.4244,115.908,121.0541,118.6238,109.4851,108.7927
Rwanda,RWA,7288882,7083935,6702244,6263757,5936261,5836495,6013107,6419901,6962802,7501234,7933681,8231156,8427060,8557161,8680524,8840215,9043337,9273757,9524534,9782770,10039338,10293331,10549678,10811543,11083635,563,584,669,673,361,507,565,612,622,610,639,683,767,787,856,947,1042,1124,1240,1293,1368,1468,1589,1652,1767,3.7394,3.8132,3.8444,3.8628,3.8433,3.7247,3.8538,3.9487,4.066,4.259,4.3127,4.4335,4.5423,4.7953,4.9674,5.073,5.2966,5.6044,5.8124,6.0023,6.2668,6.2833,6.4565,6.6343,6.7283
Saudi Arabia,SAU,16233785,16772694,17282691,17763298,18214470,18638787,19033845,19407142,19783304,20194527,20663843,21202642,21805313,22456649,23132682,23816183,24498310,25184597,25888541,26630303,27421461,28267685,29155187,30052518,30916994,27709,31887,32914,32335,32387,32382,33142,33430,34123,32635,34441,33886,32527,35787,38516,40726,41928,42654,44945,43120,44499,48474,50492,51189,52551,187.5226,209.1319,223.3013,231.171,244.6804,249.0872,262.214,244.5434,261.3747,266.6427,278.0135,283.5875,302.3265,315.7314,333.5702,350.7025,370.4069,389.7713,420.9901,443.2617,482.7876,503.1672,536.6972,546.437,583.3701
Sudan,SDN,20147590,20891441,21696244,22527834,23338464,24094747,24782383,25413917,26015521,26626520,27275015,27971082,28704778,29460519,30214193,30949516,31661823,32360621,33060837,33783788,34545013,35349681,36193783,37072550,37977655,1144,1239,1316,1372,1379,1453,1526,1671,1715,1745,1846,1953,2054,2192,2274,2451,2703,3011,3220,3262,3327,3643,4152,4306,4398,77.0875,78.4565,83.8057,87.0469,92.7899,94.0393,96.0253,101.4124,107.4581,111.9204,119.4923,116.5956,128.3437,130.095,133.8822,141.3529,137.936,147.3463,147.8735,151.2507,146.9335,147.6323,112.1326,113.0076,114.1945
Senegal,SEN,7526307,7755496,7990096,8226760,8461068,8690164,8912861,9130877,9347774,9568722,9797734,10036104,10283699,10541467,10810083,11090116,11382268,11687080,12004701,12335084,12678148,13033809,13401991,13782420,14174731,1508,1551,1559,1570,1559,1633,1654,1694,1772,1867,1924,2007,2003,2123,2251,2390,2458,2580,2664,2667,2719,2739,2854,2904,3067,13.2437,13.5327,13.9778,14.2128,14.5498,14.8142,15.2269,15.5157,15.8577,17.028,18.2269,19.7263,18.6515,17.7701,20.2019,21.106,21.45,21.3245,22.4844,22.5981,24.3722,25.0079,23.9951,25.4859,25.3179
Singapore,SGP,3047132,3135083,3230698,3313471,3419048,3524506,3670704,3796038,3927213,3958723,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,22655,24287,25706,28598,31448,33390,35086,37384,35740,38026,41663,41000,42886,46342,51613,55810,60745,65230,64231,62873,71566,76034,78979,82881,86612,30.9867,32.7231,33.7767,39.2315,41.2915,41.1322,42.4983,42.5137,41.2934,42.1073,46.5105,46.324,45.5855,42.6328,44.1908,42.5954,43.2257,44.558,44.6667,45.8175,49.9498,52.7694,52.3304,52.9509,52.3803
Solomon Islands,SLB,311866,320780,329995,339504,349281,359281,369523,379999,390693,401586,412660,423944,435432,447017,458539,469918,481078,492132,503360,515181,527861,541521,556064,571335,587079,1222,1302,1459,1509,1636,1757,1768,1724,1725,1695,1445,1323,1272,1344,1411,1497,1611,1736,1853,1738,1833,2065,2143,2186,2216,0.3456,0.3511,0.3541,0.3603,0.3615,0.3708,0.3776,0.3845,0.3906,0.4058,0.4137,0.426,0.4332,0.4442,0.4533,0.4614,0.4731,0.4959,0.5114,0.5261,0.5363,0.5436,0.5514,0.5631,0.5706
Sierra Leone,SLE,4319762,4348660,4347724,4328957,4309775,4303957,4312666,4335301,4381483,4462378,4584571,4754072,4965766,5201070,5433991,5645624,5829237,5989633,6133603,6272734,6415634,6563240,6712581,6863980,7017144,810,852,705,735,740,696,719,685,698,681,723,667,821,872,914,948,986,1065,1117,1136,1183,1255,1441,1731,1804,3.8471,3.887,3.8098,3.8928,3.9363,3.739,3.738,3.6837,3.5652,3.365,3.3376,3.6288,3.9543,4.1487,4.3873,4.5489,5.2257,4.7015,5.0251,5.1255,5.387,5.8645,6.4402,6.7302,6.7313
El Salvador,SLV,5270079,5342198,5416323,5490477,5561919,5628600,5689938,5746284,5797765,5844846,5887936,5927006,5962136,5994077,6023797,6052123,6079399,6105810,6131764,6157686,6183875,6210568,6237923,6266070,6295128,2928,3031,3272,3497,3691,3900,3960,4114,4233,4352,4466,4574,4692,4828,4977,5246,5615,5847,6062,5956,6152,6493,6773,7015,7236,6.7008,7.5214,7.9018,8.4724,9.1191,9.4163,9.3175,10.1737,10.2885,10.4392,10.3242,11.0476,11.2541,11.6291,11.7252,12.1676,12.5966,13.2192,12.6064,12.3782,12.0738,12.0315,12.2525,11.4966,11.8212
Somalia,SOM,7225092,7274030,7295384,7315865,7372598,7491637,7682686,7936127,8235064,8553601,8872254,9186725,9501342,9815412,10130243,10446863,10763905,11080121,11397188,11717692,12043883,12376302,12715510,13063706,13423576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.266,19.5588,17.7077,19.4451,21.1488,21.6641,22.1223,22.5286,22.4853,22.5153,22.7262,23.0624,23.4123,23.8114,24.1026,24.5166,23.3587,22.3109,22.3646,22.384,22.5806,22.7123,22.9918,23.132,23.2613
Serbia,SRB,7586000,7595636,7646424,7699307,7734639,7625357,7617794,7596501,7567745,7540401,7516346,7503433,7496522,7480591,7463157,7440769,7411569,7381579,7350222,7320807,7291436,7234099,7199077,7164132,7130576,0,0,0,0,0,4880,5095,5571,5792,5181,5726,6138,6801,7198,8064,9182,10199,11225,12632,12537,12797,13747,13934,14629,14660,80.605,70.1727,63.8406,57.9614,54.2563,60.7418,68.1789,72.9823,72.6501,55.5136,57.7311,60.2061,63.6222,66.7182,72.301,64.7909,66.6952,65.3476,62.7893,60.0287,59.0458,63.2701,58.3934,59.0328,51.4156
Suriname,SUR,405168,413005,420655,428030,435105,441851,448213,454161,459831,465385,470949,476579,482235,487942,493679,499464,505295,511181,517123,523111,529131,535179,541245,547291,553273,6760,7041,7099,6663,6922,6960,7056,7488,7651,7561,7799,8207,8470,9063,9981,10631,11454,12219,12824,13160,13841,14788,15304,15852,16018,2.9181,3.2551,3.3505,3.2726,3.2668,3.3242,3.3722,3.3483,3.341,3.3651,2.6784,2.7375,2.2345,2.4273,2.5647,2.8078,2.7065,2.5876,2.7238,2.7893,3.1025,3.2173,3.3989,3.3872,3.4205
Slovak Republic,SVK,5299187,5303294,5305016,5325305,5346331,5361999,5373361,5383291,5390516,5396020,5388720,5378867,5376912,5373374,5372280,5372807,5373054,5374622,5379233,5386406,5391428,5398384,5407579,5413393,5418649,0,0,7135,7429,8026,8648,9361,10068,10613,10701,11357,12371,13294,14140,15188,16616,18865,21165,23692,23059,24962,25835,26647,27898,28928,66.707,58.6557,54.7916,52.8864,49.7682,50.2997,50.2556,50.3585,49.5786,48.4685,45.7934,46.5022,46.1589,46.7268,45.725,46.885,45.9539,44.9898,44.6867,41.0324,42.6948,41.2808,39.5648,40.3202,38.1129
Slovenia,SVN,1998161,1999429,1996498,1991746,1989443,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,12315,11591,11224,11844,12757,13556,14272,15271,16041,17067,18050,18955,20305,21134,22777,23945,25763,27606,29624,27476,27739,28805,28901,29797,30845,18.1439,17.1427,16.2491,16.9771,16.975,17.7589,18.5606,19.0746,18.8462,18.2057,17.9167,18.7885,18.9639,18.9882,19.1045,19.2917,19.6977,19.6395,20.799,18.8437,19.027,18.9383,18.5516,18.0226,16.709
Sweden,SWE,8558835,8617375,8668067,8718561,8780745,8826939,8840998,8846062,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,20121,20423,20526,20459,21596,22815,23634,24497,25545,27181,29321,29679,30636,31513,33567,34006,37464,40628,41904,39695,41633,43809,44774,45722,46572,67.6422,68.2428,70.9668,70.9505,72.8346,72.3159,77.8628,71.5481,72.2091,70.9579,66.8418,65.818,67.2957,68.3095,66.6549,63.2746,60.6248,58.835,56.7655,53.3543,58.7267,55.3471,52.2073,50.8744,50.8732
Eswatini,SWZ,822420,845266,866993,887706,907620,926841,945508,963426,979918,994108,1005435,1013609,1019059,1022802,1026286,1030579,1036092,1042652,1049945,1057467,1064837,1072032,1079288,1086839,1095021,3655,3742,3851,3970,4061,4256,4412,4541,4633,4769,4906,5025,5300,5587,5925,6449,7005,7465,7620,7742,8074,8371,8874,9543,9837,1.9863,1.9366,1.9166,1.6209,1.9819,1.9909,1.9143,2.7893,2.8109,2.8212,2.7955,2.6575,2.6363,2.6285,2.63,2.6387,2.5806,2.6987,2.7383,2.6896,2.7657,2.7755,2.9576,2.8598,2.9655
Seychelles,SYC,69507,70439,70763,72253,74205,75304,76417,77319,78846,80410,81131,81202,83723,82781,82475,82858,84600,85033,86956,87298,89770,87441,88303,89949,91359,9225,9671,10551,11234,11083,11058,11642,13105,14088,14276,14684,14652,14611,14166,14185,15870,17520,19765,19280,19137,19948,22557,23052,24413,25594,0.209,0.2319,0.2319,0.2437,0.2631,0.2603,0.2967,0.4043,0.4959,0.5734,0.6364,0.6987,0.6008,0.6128,0.7994,0.7523,0.7967,0.7062,0.7573,0.5886,0.5082,0.4067,0.5056,0.4695,0.5621
Chad,TCD,5963252,6157079,6356748,6563922,6781053,7010145,7250975,7503493,7770048,8053536,8355654,8678051,9019233,9373916,9734767,10096633,10457124,10818024,11183588,11560147,11952136,12360989,12784750,13220424,13663559,720,782,837,699,762,761,766,796,831,808,789,867,919,1034,1366,1593,1595,1635,1662,1688,1876,1853,1988,2068,2179,15.4943,15.6521,15.8725,16.0469,16.2325,16.5814,17.024,17.4856,17.5043,18.5123,20.2416,20.4338,23.4049,25.7049,26.6178,28.9219,28.0701,28.708,28.4248,26.7879,27.131,28.4486,28.4373,28.5323,27.4662
Togo,TGO,3774312,3862992,3945905,4029053,4120616,4226291,4348805,4485951,4632446,4780448,4924402,5062567,5197031,5330639,5467766,5611640,5762880,5920359,6083420,6250835,6421679,6595943,6773807,6954721,7137997,843,845,813,692,794,853,918,1036,991,998,983,961,943,982,1004,1021,1066,1090,1125,1164,1217,1286,1360,1431,1504,3.5364,3.3764,3.0956,2.9764,3.2817,3.2109,3.7785,3.8262,4.4444,4.5524,4.6724,4.5718,4.6775,5.0502,4.7363,5.5202,4.914,4.9529,5.6044,6.7238,6.5638,6.6015,6.5139,6.8608,6.9944
Thailand,THA,56558186,57232465,57811021,58337773,58875269,59467274,60130186,60846582,61585103,62298571,62952642,63539196,64069087,64549866,64995299,65416189,65812536,66182067,66530984,66866839,67195028,67518382,67835957,68144501,68438730,4318,4788,5240,5755,6290,6874,7314,7150,6599,6920,7313,7659,8190,8876,9622,10270,11040,11886,12261,12208,13213,13537,14727,15319,15694,152.0323,163.8889,176.1261,192.8852,208.0081,225.7775,246.6002,252.4783,230.2263,240.9572,242.2554,253.2458,264.5703,277.7027,296.1646,305.2494,308.6343,319.1668,323.6454,320.8951,338.9267,336.3769,356.2295,366.3679,358.4186
Tajikistan,TJK,5283814,5400630,5502494,5593315,5679167,5764810,5851355,5938405,6027388,6119661,6216341,6318513,6426867,6541547,6662389,6789321,6922587,7062672,7209930,7364753,7527394,7697510,7874835,8059769,8252833,2376,2233,1591,1340,1061,934,781,796,835,865,943,1039,1150,1277,1421,1533,1658,1799,1938,1987,2095,2246,2405,2568,2727,17.3192,16.288,13.1327,10.2167,8.0169,7.356,6.8092,6.9859,6.948,6.5352,6.0839,6.0784,6.0732,6.2558,7.0141,7.129,7.6826,8.3857,8.6938,8.3202,8.3826,8.6868,9.3865,10.2444,11.9556
Turkmenistan,TKM,3683967,3789185,3899843,4010789,4115102,4207841,4287346,4355116,4413479,4466135,4516133,4564083,4610005,4655743,4703401,4754646,4810109,4870141,4935767,5007954,5087213,5174085,5267900,5366375,5466328,5397,5175,4373,4418,3637,3370,3594,3189,3408,3980,4244,4478,4515,4702,5019,5787,6540,7366,8499,8955,9739,11212,12470,13726,15145,72.4903,64.7634,51.9366,50.577,56.2489,56.3644,53.6941,54.6525,55.9869,62.7821,65.5358,68.5351,71.9554,78.9882,83.0989,86.2266,88.5808,95.451,97.3167,91.0942,98.9085,105.6302,109.7318,112.285,114.9934
Tonga,TON,95069,95246,95399,95557,95739,95976,96273,96619,97032,97482,97973,98487,99022,99589,100218,100905,101706,102581,103379,103890,103986,103562,102737,101768,101028,2321,2549,2610,2767,2960,3127,3174,3213,3324,3486,3666,3861,4034,4172,4242,4413,4475,4366,4553,4670,4889,5151,5340,5314,5567,0.2278,0.2467,0.2243,0.239,0.2452,0.2455,0.229,0.2521,0.2425,0.2677,0.2565,0.2512,0.268,0.3087,0.2841,0.2882,0.3035,0.2893,0.2993,0.3399,0.3197,0.2902,0.3103,0.3164,0.3332
Tunisia,TUN,8242496,8427857,8613861,8795932,8967916,9125398,9267340,9395123,9509857,9613588,9708350,9793903,9871251,9945277,10022277,10106771,10201214,10304726,10414433,10525694,10635244,10741880,10847002,10952951,11063201,3639,3823,4125,4226,4368,4485,4819,5098,5337,5680,6021,6331,6465,6844,7409,7840,8422,9136,9606,9868,10227,10139,10643,11033,11460,19.3967,20.3627,21.1858,22.7361,22.5751,22.9325,24.0996,24.4946,25.5616,26.7091,27.9971,28.766,28.7322,29.037,30.1305,30.6967,31.7792,32.3562,32.7868,33.4059,35.7828,34.1016,35.4877,35.6478,38.1666
Turkey,TUR,53921760,54840590,55748948,56653804,57564204,58486456,59423282,60372568,61329676,62287397,63240194,64192243,65145367,66089402,67010930,67903469,68756810,69581848,70418604,71321399,72326988,73443863,74653016,75928564,77231907,6141,6303,6721,7314,6951,7487,8018,8626,9096,8757,9584,9215,9330,9604,10860,11888,13621,14849,16054,15490,17426,19652,20617,22269,23967,199.8824,204.4727,215.7234,227.1294,225.7385,244.6267,263.4771,273.6093,277.437,276.9811,303.2802,278.3483,288.4454,299.4328,304.9306,316.1324,342.7011,369.5271,368.0703,363.3341,375.0105,395.9018,420.3549,408.4574,431.4751
Tuvalu,TUV,8913,9026,9112,9194,9252,9298,9323,9323,9332,9346,9394,9484,9596,9726,9869,10000,10120,10221,10314,10424,10530,10633,10739,10857,10972,1543,1632,1699,1795,2009,1939,1852,2072,2418,2411,2428,2498,2706,2629,2625,2570,2672,2889,3152,3003,2926,3180,3086,3248,3319,0.017,0.0177,0.0179,0.0178,0.0179,0.018,0.0181,0.0183,0.0184,0.0185,0.0186,0.0187,0.0226,0.0226,0.0227,0.0228,0.0192,0.023,0.023,0.0231,0.0195,0.0196,0.0234,0.0235,0.018
Uganda,UGA,17354392,17953531,18561674,19175988,19793541,20413152,21032821,21655398,22290780,22952410,23650172,24388968,25167257,25980552,26821297,27684585,28571475,29486338,30431736,31411096,32428167,33476919,34559168,35695246,36912148,502,529,541,581,612,676,728,756,779,830,849,885,947,995,1057,1123,1242,1340,1439,1500,1553,1680,1722,1757,1820,14.2371,14.7734,15.1065,15.5377,15.3486,15.9557,16.089,16.8064,17.8754,17.3016,17.5639,18.1837,18.5694,20.5845,20.1867,22.9262,20.6,23.8495,29.5416,29.1482,31.2868,31.2207,32.5153,33.3286,34.1129
Ukraine,UKR,51892000,52000470,52150266,52179210,51921041,51512299,51057189,50594105,50143939,49673350,49175848,48683865,48202500,47812950,47451600,47105150,46787750,46509350,46258200,46053300,45870700,45706100,45593300,45489600,45271947,6790,6416,5909,5185,4102,3706,3427,3412,3416,3491,3818,4303,4647,5226,6062,6486,7228,8033,8424,7267,7664,8282,8482,8648,8711,896.8317,847.9462,744.9444,655.2487,560.0326,529.7066,469.2154,446.3514,420.0461,413.5979,402.6963,404.5186,409.3451,439.5704,413.7032,400.2808,408.7583,416.1027,404.6315,354.8086,372.5205,387.875,381.5245,375.9455,347.5459
Uruguay,URY,3109601,3131660,3154464,3177745,3201151,3224281,3247381,3270164,3291053,3308012,3319736,3325473,3326040,3323668,3321476,3321803,3325401,3331749,3340221,3349676,3359275,3368934,3378974,3389439,3400434,6387,6788,7439,7761,8441,8433,9002,9870,10366,10259,10250,10055,9422,9681,10446,11574,12400,13540,14756,15456,16808,17993,18931,20094,21069,26.0596,27.548,28.9861,29.4194,29.2819,29.4949,30.8125,30.5642,30.215,31.2033,29.3336,29.0994,29.3195,30.132,31.8204,31.9405,33.9728,32.9628,35.4596,35.3419,32.7712,34.3505,34.6884,34.0057,33.2163
Uzbekistan,UZB,20510000,20952000,21449000,21942000,22377000,22785000,23225000,23667000,24051000,24311650,24650400,24964450,25271850,25567650,25864350,26167000,26488250,26868000,27302800,27767400,28562400,29339400,29774500,30243200,30757700,2005,2019,1791,1751,1663,1652,1679,1763,1829,1915,2005,2107,2199,2307,2517,2743,3000,3325,3637,3893,4154,4470,4856,5255,5643,191.8647,197.9668,188.4699,192.201,189.7971,180.6496,182.1042,187.457,204.6181,207.7552,208.6924,211.196,213.6653,211.8598,210.9883,208.1455,217.0448,219.7121,221.562,215.0599,216.0626,228.1309,233.6175,225.7986,231.0922
"Venezuela, RB",VEN,19632665,20096317,20557683,21016901,21474549,21931084,22385650,22837743,23288564,23739841,24192446,24646472,25100408,25551624,25996594,26432447,26850194,27247610,27635832,28031009,28439940,28888369,29362449,29783571,30045134,9487,10514,11149,11195,10927,11356,11306,11992,11927,11161,11609,12041,10947,10103,12063,13496,15039,16550,17513,16840,16542,17319,18343,18649,18102,171.1796,172.7787,176.6315,182.9575,185.4084,193.7978,208.4795,215.0665,213.1243,202.3902,213.0652,217.4547,217.987,215.6306,220.1074,237.0501,226.6539,229.9562,263.2714,262.6864,263.4519,248.3921,273.6175,268.7571,271.1354
Vanuatu,VUT,146573,150716,155170,159744,164129,168158,171722,174921,177987,181265,184972,189219,193920,198959,204127,209282,214370,219472,224704,230247,236211,242653,249499,256635,263888,1655,1716,1749,1752,1900,1912,1951,2044,2119,2118,2247,2167,2038,2110,2196,2326,2538,2677,2837,2882,2889,2906,2931,2957,2998,0.4473,0.4605,0.4785,0.5031,0.5091,0.5157,0.5377,0.5413,0.5414,0.5455,0.5271,0.5134,0.5149,0.5298,0.5152,0.5235,0.5222,0.6433,0.6463,0.646,0.6592,0.6856,0.675,0.6735,0.7291
Samoa,WSM,162803,163997,165490,167119,168694,170054,171165,172068,172839,173609,174454,175392,176407,177484,178590,179727,180876,182046,183263,184556,185949,187469,189088,190717,192221,2369,2375,2403,2536,2500,2701,2929,2983,3069,3167,3445,3745,3947,4176,4459,4759,4968,5389,5512,5250,5297,5673,5756,5694,5837,0.3325,0.3367,0.3367,0.3405,0.347,0.3477,0.356,0.3606,0.3671,0.3783,0.4021,0.4218,0.4005,0.4111,0.4107,0.4228,0.4278,0.4365,0.4453,0.4539,0.4548,0.4707,0.4683,0.4696,0.4709
"Yemen, Rep.",YEM,11709993,12302124,12954155,13634076,14297613,14913315,15469274,15975668,16450310,16921149,17409072,17918373,18443691,18985000,19540098,20107409,20687646,21282515,21892146,22516460,23154855,23807588,24473178,25147109,25823485,2223,2325,2444,2472,2570,2658,2730,2830,2946,3015,3181,3279,3363,3453,3582,3790,3915,4039,4149,4221,4473,3876,3935,4085,4046,11.9895,13.632,14.4009,13.4986,13.8671,15.3971,15.7961,16.9014,18.0484,19.6519,20.5639,22.1001,22.2551,25.1134,26.3251,27.3677,27.6233,29.2998,30.9142,34.732,33.2571,29.4039,28.7025,35.6522,34.0082
South Africa,ZAF,36800509,37718950,38672607,39633750,40564059,41435758,42241011,42987461,43682260,44338543,44967708,45571274,46150913,46719196,47291610,47880601,48489459,49119759,49779471,50477011,51216964,52004172,52834005,53689236,54545991,6425,6414,6262,6332,6521,6720,7001,7180,7181,7349,7719,7994,8315,8614,9136,9796,10524,11240,11668,11416,11728,12179,12488,12816,13090,307.2053,302.9487,299.7879,308.1646,314.0302,326.9245,338.4412,354.4037,363.2446,345.5729,352.4945,389.31,401.8235,422.6017,450.8811,450.607,452.3843,471.9805,505.4988,482.0729,489.8552,478.8517,493.0983,510.2231,524.895
Zambia,ZMB,8036845,8246656,8451347,8656486,8869740,9096607,9339733,9597609,9866476,10140561,10415944,10692193,10971698,11256743,11550642,11856247,12173514,12502958,12848530,13215139,13605984,14023193,14465121,14926504,15399753,1518,1529,1499,1600,1458,1493,1573,1616,1584,1636,1692,1774,1835,1949,2087,2248,2434,2637,2820,3017,3270,3419,3635,3766,3894,41.5585,41.4408,41.1258,40.2397,39.1144,38.3807,37.0443,37.3849,38.5659,36.4704,35.3614,37.8933,36.9474,39.5005,41.2642,43.0962,41.2843,42.0176,43.2786,43.1116,45.7985,45.7977,48.5919,50.4074,51.201
Zimbabwe,ZWE,10432421,10680995,10900502,11092766,11261744,11410714,11541217,11653242,11747072,11822719,11881477,11923914,11954290,11982224,12019912,12076699,12155491,12255922,12379549,12526968,12697723,12894316,13115131,13350356,13586681,1830,1950,1778,1807,1986,2004,2227,2304,2378,2377,2344,2422,2235,1886,1818,1759,1739,1706,1418,1581,1889,2168,2535,2584,2649,33.051,33.465,34.1675,30.8451,30.0476,29.6123,30.9024,29.7537,30.6996,32.8545,30.1376,30.7063,27.2482,24.7989,24.98,25.0169,24.5678,24.7769,23.2327,23.2524,25.4643,27.6055,27.3979,27.3977,27.7244
